date,ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7
2021-04-22,-0.011701730079948902,0.003033750457689166,-0.02107296511530876,0.1276913285255432,0.04456357657909393,-0.003285732353106141,7887.0,7935.0,8127.0,7939.0,6138.0,2278.0,1091.0
2021-04-23,0.013431013561785221,0.036565978080034256,-0.9649122953414917,0.014498903416097164,0.028519561514258385,0.0019540057983249426,6666.0,7172.0,6464.0,6640.0,6967.0,6009.0,4018.0
2021-04-24,-0.012651555240154266,0.10946380347013474,-0.8203703761100769,0.03052559122443199,0.07971733808517456,-0.019319728016853333,3604.0,4490.0,3842.0,3746.0,4224.0,3512.0,2717.0
2021-04-25,0.005458580795675516,0.008318479172885418,-0.09671179950237274,0.04591679573059082,0.021525882184505463,-0.0021523376926779747,8345.0,8485.0,8290.0,8381.0,7740.0,5743.0,3342.0
2021-04-26,0.04237111285328865,0.2922712564468384,3.2899999618530273,0.03412322327494621,0.18580619990825653,-0.021894823759794235,2390.0,4364.0,2294.0,2497.0,4076.0,3312.0,2330.0
2021-04-27,0.01126187201589346,0.012283043935894966,-0.17154577374458313,0.049775008112192154,0.025455156341195107,-0.003703454276546836,7398.0,7582.0,7287.0,7453.0,6863.0,5602.0,3989.0
2021-04-28,0.3203429579734802,0.6743428707122803,1.5998896360397339,0.03360137715935707,0.3690906763076782,-0.09502262622117996,700.0,3599.0,436.0,847.0,3365.0,2162.0,1074.0
2021-04-29,0.26831239244590205,0.5619959197259353,1.3324828221617888,0.04030978865921497,0.3118319399654865,-0.07815163124663134,2178.333333333333,4595.0,1913.1666666666667,2281.166666666667,4180.5,2870.6666666666665,1509.1666666666667
2021-04-30,0.21628182691832382,0.44964896873959026,1.0650760082838437,0.047018200159072876,0.25457320362329483,-0.061280636272082724,3656.6666666666665,5591.0,3390.3333333333335,3715.3333333333335,4996.0,3579.333333333333,1944.3333333333335
2021-05-01,0.16425126139074564,0.3373020177532453,0.7976691944058985,0.05372661165893078,0.19731446728110313,-0.04440964129753411,5135.0,6587.0,4867.5,5149.5,5811.5,4288.0,2379.5
2021-05-02,0.11222069586316744,0.2249550667669003,0.5302623805279534,0.06043502315878868,0.14005573093891144,-0.027538646322985486,6613.333333333333,7583.0,6344.666666666667,6583.666666666667,6627.0,4996.666666666666,2814.666666666667
2021-05-03,0.06019013033558923,0.1126081157805553,0.2628555666500083,0.06714343465864658,0.08279699459671974,-0.010667651348436863,8091.666666666666,8579.0,7821.833333333334,8017.833333333334,7442.5,5705.333333333333,3249.8333333333335
2021-05-04,0.008159564808011055,0.00026116479421034455,-0.004551247227936983,0.07385184615850449,0.025538258254528046,0.006203343626111746,9570.0,9575.0,9299.0,9452.0,8258.0,6414.0,3685.0
2021-05-05,-0.016640237532556057,0.03869001174462028,-0.1839956718031317,0.047051284462213516,0.04074401408433914,-0.0020163848530501127,6598.0,6903.5,6660.0,6576.5,6161.0,5025.5,3171.5
2021-05-06,-0.04144003987312317,0.07711885869503021,-0.3634400963783264,0.020250722765922546,0.05594976991415024,-0.010236113332211971,3626.0,4232.0,4021.0,3701.0,4064.0,3637.0,2658.0
2021-05-07,0.14757190644741058,0.5009082555770874,1.7676281929016113,0.01911810040473938,0.28279268741607666,-0.05094991251826286,1099.0,3305.0,904.0,1217.0,3181.0,2200.0,1094.0
2021-05-08,0.11144407978281379,0.3762927709030919,1.3193840091116726,0.03736196830868721,0.22033022437244654,-0.0387901155045256,2659.25,4322.75,2510.25,2756.25,3918.75,2272.5,1106.25
2021-05-09,0.07531625311821699,0.25167728622909635,0.871139825321734,0.05560583621263504,0.15786776132881641,-0.02663031849078834,4219.5,5340.5,4116.5,4295.5,4656.5,2345.0,1118.5
2021-05-10,0.039188426453620195,0.12706180155510083,0.42289564153179526,0.07384970411658287,0.09540529828518629,-0.01447052147705108,5779.75,6358.25,5722.75,5834.75,5394.25,2417.5,1130.75
2021-05-11,0.0030605997890233994,0.0024463168811053038,-0.025348542258143425,0.0920935720205307,0.03294283524155617,-0.002310724463313818,7340.0,7376.0,7329.0,7374.0,6132.0,2490.0,1143.0
2021-05-12,0.007916666567325592,-0.016446679830551147,0.2053898423910141,0.09614149481058121,0.021281734108924866,0.0013932607835158706,9703.0,9389.0,9524.0,9676.0,7742.0,4719.0,2218.0
2021-05-13,0.000562294153496623,0.016388200223445892,-0.15129151940345764,0.027393938973546028,0.02031930908560753,-0.006138933822512627,6152.0,6357.0,6221.0,6228.0,6018.0,5637.0,4052.0
2021-05-14,0.006537691690027714,0.11201629042625427,-2.237912893295288,0.015091863460838795,0.07509543746709824,-0.008825888857245445,3706.0,4641.0,3723.0,3772.0,4503.0,3639.0,2775.0
2021-05-15,-0.06355241686105728,0.18269063532352448,-0.5708210468292236,0.05494163557887077,0.1333298236131668,-0.04951298609375954,2342.0,3389.0,2937.0,2586.0,3036.0,1851.0,985.0
2021-05-16,0.0027851543854922056,0.006918156985193491,-0.0606129914522171,0.10215745121240616,0.03921612724661827,-0.008665059693157673,7608.0,7714.0,7698.0,7741.0,6284.0,2538.0,1092.0
