ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7,density_mean,density_lower,density_upper,date
0.0027771843597292,0.0026172455400228,-0.0295810680836439,0.03098632581532,0.012639000973671707,0.0006387055618688,7050.0,7087.0,7002.0,7041.0,6661.0,4865.0,2700.0,3794004.0,3060177.947564841,4527830.052435159,2021-01-31
-0.0038484665565192,-0.0006033546524122,0.0054734535515308,0.1191891878843307,0.03941048064869741,0.0005429864395409,8292.0,8282.0,8347.0,8283.0,6518.0,3281.0,1567.0,3410594.833333333,3265790.333985993,3555399.332680674,2021-02-01
0.0144867552444338,-0.1627196371555328,0.6353151798248291,0.1651311069726944,-0.06844214190310435,-0.0354879610240459,2283.0,1644.0,2381.0,2451.0,1178.0,1074.0,654.0,2724104.5,2487437.7848465834,2960771.2151534166,2021-02-02
0.0602488555014133,-0.280575543642044,7.0340681076049805,0.4331210255622864,-0.12360091191329955,-0.0052778641693294,1602.0,900.0,1435.0,1619.0,356.0,290.0,119.0,3762496.5,3086857.69591425,4438135.30408575,2021-02-03
0.1250483989715576,-0.3634558022022247,-4.518518447875977,0.3382045924663543,-0.21551587603589667,-0.0283085629343986,1373.0,641.0,1130.0,1453.0,317.0,222.0,132.0,3356359.6666666665,2951905.134678406,3760814.1986549264,2021-02-04
-0.0022601191885769,-6.877106352476403e-05,0.0006280618254095,0.0321573093533515,0.01128742793906397,-0.0008931638440117,7271.0,7270.0,7317.0,7284.0,6817.0,5477.0,3202.0,3780820.5,3225545.397128866,4336095.602871134,2021-02-05
0.0888585075736045,-0.3511961698532104,2.1677496433258057,0.4095634222030639,-0.19491736831916726,-0.0602329447865486,1412.0,678.0,1333.0,1593.0,284.0,312.0,96.0,3406300.9166666665,3016679.649273538,3795922.184059795,2021-02-06
0.0052224774844944,0.0118691297248005,-0.1375598013401031,0.0324347093701362,0.019170798788815495,-0.0026044379919767,4787.0,4902.0,4762.0,4812.0,4594.0,3803.0,3156.0,4619274.333333333,4263395.387765426,4975153.27890124,2021-02-08
-0.0030190632678568,0.0022687609307467,-0.0182635579258203,0.0582273826003074,0.02170035174082404,-0.005393180064857,5717.0,5743.0,5814.0,5779.0,5111.0,3046.0,1906.0,4426139.666666667,4116988.3093681335,4735291.0239652,2021-02-10
0.0036386449355632,-0.0078371884301304,0.0801137089729309,0.1333477795124054,0.03870135057831725,-0.0016278487164527,7973.0,7849.0,7941.0,7999.0,6002.0,2178.0,1099.0,3443684.333333333,3216250.57125136,3671118.095415307,2021-02-11
0.0003308701852802,-0.0193740688264369,0.1391633749008178,0.0328423082828521,-0.0012129570739573719,-0.0099098095670342,4446.0,4277.0,4532.0,4535.0,4005.0,3585.0,2236.0,3528292.6,3236236.99167586,3820348.208324141,2021-02-12
